WorkstationGroupID,TranID,BeginDate,OperatorID,TranTime,BreakTime,ArtNum,TNcash,TNcard,Amount
1,1.90223E+13,23/02/2019,10,0,2,1,FALSE,FALSE,1.79
1,1.90213E+11,13/02/2019,101,9,17,3,TRUE,FALSE,13.19
1,1.90213E+11,13/02/2019,101,21,209,6,TRUE,FALSE,21.2
1,1.90213E+11,13/02/2019,101,35,16,1,TRUE,FALSE,106.2
1,1.90213E+11,13/02/2019,101,6,17,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,7,30,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,6,9,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,5,12,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,6,19,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,5,16,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,5,15,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,4,9,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,4,26,1,TRUE,FALSE,106.2
1,1.90213E+12,13/02/2019,101,5,78,1,TRUE,FALSE,53.1
1,1.90213E+12,13/02/2019,101,7,24,3,TRUE,FALSE,9.87
1,1.90213E+12,13/02/2019,101,119,20,17,TRUE,FALSE,63.18
1,1.90213E+12,13/02/2019,101,50,9,9,FALSE,TRUE,62.7
1,1.90213E+12,13/02/2019,101,104,16,35,TRUE,FALSE,101.71
1,1.90213E+12,13/02/2019,101,22,18,5,TRUE,FALSE,25.27
1,1.90213E+12,13/02/2019,101,29,24,8,TRUE,FALSE,21.85
1,1.90213E+12,13/02/2019,101,27,43,16,TRUE,FALSE,75.06
1,1.90213E+12,13/02/2019,101,111,36,30,FALSE,TRUE,84.5
1,1.90213E+12,13/02/2019,101,30,7,5,FALSE,TRUE,18.05
1,1.90213E+12,13/02/2019,101,114,17,9,TRUE,FALSE,39.07
1,1.90213E+12,13/02/2019,101,25,18,9,TRUE,FALSE,24.75
1,1.90213E+12,13/02/2019,101,37,19,11,TRUE,FALSE,35.29
1,1.90213E+12,13/02/2019,101,41,16,13,TRUE,FALSE,45.79
1,1.90213E+12,13/02/2019,101,114,16,20,TRUE,FALSE,737.91
1,1.90213E+12,13/02/2019,101,8,15,1,TRUE,FALSE,2.19
1,1.90213E+12,13/02/2019,101,57,10,11,TRUE,FALSE,33.01
1,1.90213E+12,13/02/2019,101,64,25,20,TRUE,FALSE,106.06
1,1.90213E+12,13/02/2019,101,17,11,1,FALSE,TRUE,8.99
1,1.90213E+12,13/02/2019,101,53,41,24,TRUE,FALSE,60.78
1,1.90213E+12,13/02/2019,101,113,12,38,FALSE,TRUE,112.07
1,1.90213E+12,13/02/2019,101,57,16,12,FALSE,TRUE,40.8
1,1.90213E+12,13/02/2019,101,19,22,4,TRUE,FALSE,18.04
1,1.90213E+12,13/02/2019,101,57,22,29,TRUE,FALSE,119.73
1,1.90213E+12,13/02/2019,101,57,24,7,TRUE,FALSE,27.94
1,1.90213E+12,13/02/2019,101,43,21,5,TRUE,FALSE,35.68
1,1.90213E+12,13/02/2019,101,72,11,21,FALSE,TRUE,81.86
1,1.90213E+12,13/02/2019,101,9,5,3,TRUE,FALSE,2.1
1,1.90213E+12,13/02/2019,101,20,24,1,TRUE,FALSE,3.29
1,1.90213E+12,13/02/2019,101,6,12,1,TRUE,FALSE,3.5
1,1.90213E+12,13/02/2019,101,54,18,17,TRUE,FALSE,32.56
1,1.90213E+12,13/02/2019,101,77,11,25,FALSE,TRUE,52.25
1,1.90213E+12,13/02/2019,101,75,23,26,TRUE,FALSE,25.44
1,1.90213E+12,13/02/2019,101,23,17,3,FALSE,TRUE,28.37
1,1.90213E+12,13/02/2019,101,53,18,18,TRUE,FALSE,43.76
1,1.90213E+12,13/02/2019,101,52,26,6,TRUE,FALSE,56.62
1,1.90213E+12,13/02/2019,101,69,14,16,FALSE,TRUE,30.36
1,1.90213E+12,13/02/2019,101,36,19,6,TRUE,FALSE,22.41
1,1.90213E+12,13/02/2019,101,65,22,6,FALSE,TRUE,46.58
1,1.90213E+12,13/02/2019,101,13,13,3,TRUE,FALSE,17.47
1,1.90213E+12,13/02/2019,101,19,11,3,FALSE,TRUE,11.97
1,1.90213E+12,13/02/2019,101,41,21,12,TRUE,FALSE,37.29
1,1.90213E+12,13/02/2019,101,29,88,10,TRUE,FALSE,32.22
1,1.90213E+12,13/02/2019,101,75,13,16,FALSE,TRUE,62.4
1,1.90213E+12,13/02/2019,101,36,21,9,TRUE,FALSE,13.42
1,1.90213E+12,13/02/2019,101,71,20,14,TRUE,FALSE,56.81
1,1.90213E+12,13/02/2019,101,100,24,27,TRUE,FALSE,141.74
1,1.90213E+13,13/02/2019,101,50,17,10,TRUE,FALSE,29.83
1,1.90213E+13,13/02/2019,101,3,15,2,TRUE,FALSE,17.16
1,1.90213E+13,13/02/2019,101,5,19,1,TRUE,FALSE,1.99
1,1.90214E+11,14/02/2019,101,100,33,4,TRUE,FALSE,170.96
1,1.90214E+11,14/02/2019,101,58,20,21,TRUE,FALSE,68.66
1,1.90214E+11,14/02/2019,101,60,11,16,FALSE,TRUE,91.93
1,1.90214E+12,14/02/2019,101,31,24,4,TRUE,FALSE,43.35
1,1.90214E+12,14/02/2019,101,83,20,14,TRUE,FALSE,54.52
1,1.90214E+12,14/02/2019,101,13,15,6,TRUE,FALSE,36.79
1,1.90214E+12,14/02/2019,101,7,32,3,TRUE,FALSE,10.83
1,1.90214E+12,14/02/2019,101,56,22,8,TRUE,FALSE,11.34
1,1.90214E+12,14/02/2019,101,35,15,12,TRUE,FALSE,89.76
1,1.90214E+12,14/02/2019,101,56,21,14,TRUE,FALSE,91.04
1,1.90214E+12,14/02/2019,101,61,24,14,TRUE,FALSE,47.24
1,1.90214E+12,14/02/2019,101,8,19,1,TRUE,FALSE,4.4
1,1.90214E+12,14/02/2019,101,92,11,49,FALSE,TRUE,188.79
1,1.90214E+12,14/02/2019,101,58,32,23,TRUE,FALSE,173.11
1,1.90214E+12,14/02/2019,101,30,15,8,FALSE,TRUE,34.18
1,1.90214E+12,14/02/2019,101,36,30,14,TRUE,FALSE,74.21
1,1.90214E+12,14/02/2019,101,20,21,4,TRUE,FALSE,29.44
1,1.90214E+12,14/02/2019,101,77,32,20,TRUE,FALSE,134.71
1,1.90214E+12,14/02/2019,101,52,21,13,TRUE,FALSE,34.12
1,1.90214E+12,14/02/2019,101,23,55,9,TRUE,FALSE,30.17
1,1.90214E+12,14/02/2019,101,45,15,5,FALSE,TRUE,31.51
1,1.90214E+12,14/02/2019,101,65,33,11,FALSE,TRUE,237.02
1,1.90214E+12,14/02/2019,101,53,14,19,TRUE,FALSE,73.9
1,1.90214E+12,14/02/2019,101,45,159,11,TRUE,FALSE,55.58
1,1.90214E+12,14/02/2019,101,28,33,3,FALSE,TRUE,8.61
1,1.90214E+12,14/02/2019,101,69,17,17,FALSE,TRUE,73.38
1,1.90214E+12,14/02/2019,101,34,24,11,TRUE,FALSE,44.78
1,1.90214E+12,14/02/2019,101,51,20,23,FALSE,FALSE,97.1
1,1.90214E+12,14/02/2019,101,51,39,15,TRUE,FALSE,103.98
1,1.90214E+12,14/02/2019,101,63,19,25,TRUE,FALSE,76.63
1,1.90214E+12,14/02/2019,101,56,36,18,TRUE,FALSE,38.96
1,1.90214E+12,14/02/2019,101,35,25,9,TRUE,FALSE,32.99
1,1.90214E+12,14/02/2019,101,55,32,36,FALSE,TRUE,127.4
1,1.90214E+12,14/02/2019,101,76,10,12,FALSE,TRUE,37.72
1,1.90214E+12,14/02/2019,101,13,8,1,FALSE,TRUE,14.99
1,1.90214E+12,14/02/2019,101,25,32,7,TRUE,FALSE,66.65
1,1.90214E+12,14/02/2019,101,26,60,7,TRUE,FALSE,19.23
1,1.90214E+12,14/02/2019,101,53,20,35,TRUE,FALSE,83.54
1,1.90214E+12,14/02/2019,101,54,36,19,TRUE,FALSE,94.08
1,1.90214E+12,14/02/2019,101,27,19,8,TRUE,FALSE,21.69
1,1.90214E+12,14/02/2019,101,26,19,13,FALSE,TRUE,32.88
1,1.90214E+12,14/02/2019,101,17,32,3,TRUE,FALSE,20.97
1,1.90214E+12,14/02/2019,101,97,45,23,FALSE,TRUE,70.07
1,1.90214E+12,14/02/2019,101,166,24,53,TRUE,FALSE,276.32
1,1.90214E+12,14/02/2019,101,59,6,18,FALSE,TRUE,51.08
1,1.90214E+12,14/02/2019,101,7,18,2,TRUE,FALSE,8.28
1,1.90214E+12,14/02/2019,101,50,12,6,FALSE,TRUE,36.95
1,1.90214E+12,14/02/2019,101,50,16,6,TRUE,FALSE,23.56
1,1.90214E+12,14/02/2019,101,113,11,35,FALSE,TRUE,367.52
1,1.90214E+12,14/02/2019,101,67,10,24,FALSE,TRUE,109.16
1,1.90214E+12,14/02/2019,101,65,19,9,TRUE,FALSE,32.97
1,1.90214E+12,14/02/2019,101,63,19,6,FALSE,TRUE,33.36
1,1.90214E+12,14/02/2019,101,38,75,8,TRUE,FALSE,48.68
1,1.90214E+12,14/02/2019,101,40,11,3,TRUE,FALSE,15.87
1,1.90214E+12,14/02/2019,101,18,16,4,TRUE,FALSE,42.46
1,1.90214E+12,14/02/2019,101,4,12,1,TRUE,FALSE,17.89
1,1.90214E+12,14/02/2019,101,29,21,8,TRUE,FALSE,50.32
1,1.90214E+12,14/02/2019,101,19,21,10,TRUE,FALSE,15.86
1,1.90214E+12,14/02/2019,101,64,27,18,TRUE,FALSE,63.91
1,1.90214E+12,14/02/2019,101,41,7,13,FALSE,TRUE,23.73
1,1.90214E+12,14/02/2019,101,12,15,3,TRUE,FALSE,19.07
1,1.90214E+12,14/02/2019,101,111,25,42,TRUE,FALSE,213.89
1,1.90214E+12,14/02/2019,101,91,9,28,FALSE,TRUE,86.29
1,1.90214E+12,14/02/2019,101,31,35,11,TRUE,FALSE,59.57
1,1.90214E+12,14/02/2019,101,21,14,4,FALSE,TRUE,18.56
1,1.90214E+12,14/02/2019,101,61,21,13,TRUE,FALSE,30.19
1,1.90214E+12,14/02/2019,101,12,14,2,TRUE,FALSE,7.68
1,1.90214E+12,14/02/2019,101,51,18,19,TRUE,FALSE,50.35
1,1.90214E+12,14/02/2019,101,47,17,11,TRUE,FALSE,99.48
1,1.90214E+12,14/02/2019,101,45,20,17,TRUE,FALSE,59.56
1,1.90214E+13,14/02/2019,101,81,7,15,FALSE,TRUE,53.33
1,1.90214E+13,14/02/2019,101,48,19,13,FALSE,TRUE,25.55
1,1.90214E+13,14/02/2019,101,81,12,18,FALSE,TRUE,71.03
1,1.90214E+13,14/02/2019,101,66,1083,30,TRUE,FALSE,146.08
1,1.90214E+13,14/02/2019,101,39,19,6,TRUE,FALSE,54.84
1,1.90214E+13,14/02/2019,101,17,10,10,TRUE,FALSE,18.99
1,1.90214E+13,14/02/2019,101,12,14,2,TRUE,FALSE,18.71
1,1.90214E+13,14/02/2019,101,38,23,10,TRUE,FALSE,15.8
1,1.90214E+13,14/02/2019,101,42,31,13,TRUE,FALSE,45.46
1,1.90214E+13,14/02/2019,101,30,9,1,FALSE,TRUE,62.99
1,1.90214E+13,14/02/2019,101,40,10,10,FALSE,TRUE,13.8
1,1.90214E+13,14/02/2019,101,37,28,6,TRUE,FALSE,20.52
1,1.90214E+13,14/02/2019,101,90,8,21,FALSE,TRUE,73.03
1,1.90214E+13,14/02/2019,101,58,22,21,TRUE,FALSE,59.29
1,1.90214E+13,14/02/2019,101,42,20,13,FALSE,TRUE,80.64
1,1.90214E+13,14/02/2019,101,70,22,15,TRUE,FALSE,72.56
1,1.90214E+13,14/02/2019,101,52,15,6,FALSE,TRUE,32.88
1,1.90214E+13,14/02/2019,101,34,22,4,TRUE,FALSE,15.76
1,1.90214E+13,14/02/2019,101,30,33,9,TRUE,FALSE,13.31
1,1.90214E+13,14/02/2019,101,58,14,17,FALSE,TRUE,103.35
1,1.90214E+13,14/02/2019,101,17,22,5,TRUE,FALSE,13.4
1,1.90214E+13,14/02/2019,101,91,11,32,FALSE,TRUE,124.4
1,1.90214E+13,14/02/2019,101,45,14,9,FALSE,TRUE,52.35
1,1.90214E+13,14/02/2019,101,76,7,14,FALSE,TRUE,64.08
1,1.90214E+13,14/02/2019,101,27,19,5,TRUE,FALSE,32.95
1,1.90214E+13,14/02/2019,101,33,12,2,TRUE,FALSE,11.1
1,1.90214E+13,14/02/2019,101,31,249,16,TRUE,FALSE,61.96
1,1.90214E+13,14/02/2019,101,95,27,38,TRUE,FALSE,115.13
1,1.90214E+13,14/02/2019,101,257,18,19,TRUE,FALSE,88.95
1,1.90214E+13,14/02/2019,101,30,27,7,TRUE,FALSE,23.65
1,1.90214E+13,14/02/2019,101,71,19,12,TRUE,FALSE,189.81
1,1.90214E+13,14/02/2019,101,36,15,17,TRUE,FALSE,39.07
1,1.90214E+13,14/02/2019,101,20,22,6,TRUE,FALSE,12.14
1,1.90214E+13,14/02/2019,101,51,34,11,TRUE,FALSE,59.58
1,1.90214E+13,14/02/2019,101,34,13,2,TRUE,FALSE,74.98
1,1.90214E+13,14/02/2019,101,14,27,1,TRUE,FALSE,46.33
1,1.90214E+13,14/02/2019,101,92,14,11,FALSE,TRUE,44.74
1,1.90214E+13,14/02/2019,101,61,32,18,FALSE,TRUE,48.82
1,1.90214E+13,14/02/2019,101,53,24,21,TRUE,FALSE,79.51
1,1.90214E+13,14/02/2019,101,53,41,19,TRUE,FALSE,37.15
1,1.90214E+13,14/02/2019,101,15,14,1,FALSE,TRUE,8.88
1,1.90214E+13,14/02/2019,101,78,21,35,TRUE,FALSE,92.66
1,1.90214E+13,14/02/2019,101,34,26,9,TRUE,FALSE,53.81
1,1.90214E+13,14/02/2019,101,44,7,12,FALSE,TRUE,379.17
1,1.90214E+13,14/02/2019,101,53,10,10,FALSE,TRUE,53.48
1,1.90214E+13,14/02/2019,101,33,52,2,TRUE,FALSE,14.38
1,1.90214E+13,14/02/2019,101,15,14,5,TRUE,FALSE,10.49
1,1.90214E+13,14/02/2019,101,38,8,9,FALSE,TRUE,65.22
1,1.90214E+13,14/02/2019,101,15,17,6,TRUE,FALSE,44.74
1,1.90214E+13,14/02/2019,101,65,27,26,TRUE,FALSE,110.96
1,1.90214E+13,14/02/2019,101,50,19,4,TRUE,FALSE,6.16
1,1.90214E+13,14/02/2019,101,3,19,1,TRUE,FALSE,15.7
1,1.90214E+13,14/02/2019,101,56,16,14,TRUE,FALSE,76
1,1.90214E+13,14/02/2019,101,100,8,16,FALSE,TRUE,59.17
1,1.90214E+13,14/02/2019,101,46,11,1,FALSE,TRUE,2.72
1,1.90214E+13,14/02/2019,101,44,17,4,TRUE,FALSE,46.28
1,1.90214E+13,14/02/2019,101,20,8,7,FALSE,TRUE,11.46
1,1.90214E+13,14/02/2019,101,56,11,25,FALSE,TRUE,47.5
1,1.90214E+13,14/02/2019,101,39,20,23,TRUE,FALSE,73.82
1,1.90214E+13,14/02/2019,101,77,17,27,TRUE,FALSE,33.38
1,1.90214E+13,14/02/2019,101,64,8,16,FALSE,TRUE,65.49
1,1.90214E+13,14/02/2019,101,62,9,24,FALSE,TRUE,95.53
1,1.90214E+13,14/02/2019,101,52,21,18,TRUE,FALSE,51.85
1,1.90214E+13,14/02/2019,101,46,15,10,FALSE,TRUE,38.96
1,1.90214E+13,14/02/2019,101,14,16,5,TRUE,FALSE,19.76
1,1.90214E+13,14/02/2019,101,16,28,10,TRUE,FALSE,50.42
1,1.90214E+13,14/02/2019,101,19,19,5,TRUE,FALSE,16.69
1,1.90214E+13,14/02/2019,101,106,19,40,TRUE,FALSE,95.66
1,1.90214E+13,14/02/2019,101,45,23,17,TRUE,FALSE,70.4
1,1.90214E+13,14/02/2019,101,34,23,10,TRUE,FALSE,118.76
1,1.90214E+13,14/02/2019,101,43,25,8,TRUE,FALSE,40.69
1,1.90214E+13,14/02/2019,101,46,9,14,FALSE,TRUE,114.55
1,1.90214E+13,14/02/2019,101,50,21,11,TRUE,FALSE,33.41
1,1.90214E+13,14/02/2019,101,28,22,6,TRUE,FALSE,28.02
1,1.90214E+13,14/02/2019,101,13,20,2,TRUE,FALSE,28.52
1,1.90214E+13,14/02/2019,101,59,17,17,FALSE,TRUE,42.81
1,1.90214E+13,14/02/2019,101,148,7,48,FALSE,TRUE,152.42
1,1.90214E+13,14/02/2019,101,51,13,7,FALSE,TRUE,68.66
1,1.90214E+13,14/02/2019,101,45,10,15,FALSE,TRUE,65.22
1,1.90214E+13,14/02/2019,101,32,7,6,FALSE,TRUE,44.64
1,1.90214E+13,14/02/2019,101,68,19,31,TRUE,FALSE,117.91
1,1.90214E+13,14/02/2019,101,81,13,25,FALSE,TRUE,84.08
1,1.90214E+13,14/02/2019,101,54,22,31,TRUE,FALSE,74.35
1,1.90214E+13,14/02/2019,101,11,13,5,TRUE,FALSE,45.55
1,1.90214E+13,14/02/2019,101,43,20,2,TRUE,FALSE,28.28
1,1.90214E+13,14/02/2019,101,58,17,9,TRUE,FALSE,23.24
1,1.90214E+13,14/02/2019,101,83,11,18,FALSE,TRUE,66.77
1,1.90214E+13,14/02/2019,101,52,18,14,TRUE,FALSE,104.02
1,1.90214E+13,14/02/2019,101,31,20,8,TRUE,FALSE,45.26
1,1.90214E+13,14/02/2019,101,70,20,27,FALSE,TRUE,47.2
1,1.90214E+13,14/02/2019,101,132,15,29,TRUE,FALSE,75.52
1,1.90214E+13,14/02/2019,101,23,13,3,TRUE,FALSE,19.15
1,1.90214E+13,14/02/2019,101,29,19,10,TRUE,FALSE,71.56
1,1.90214E+13,14/02/2019,101,126,14,37,FALSE,TRUE,202.1
1,1.90214E+13,14/02/2019,101,38,23,13,TRUE,FALSE,61.37
1,1.90214E+13,14/02/2019,101,63,13,13,FALSE,TRUE,78.03
1,1.90214E+13,14/02/2019,101,35,19,26,TRUE,FALSE,47.16
1,1.90214E+13,14/02/2019,101,41,20,8,TRUE,FALSE,52.56
1,1.90214E+13,14/02/2019,101,60,70,12,TRUE,FALSE,58.38
1,1.90214E+13,14/02/2019,101,43,10,10,FALSE,TRUE,25.35
1,1.90214E+13,14/02/2019,101,39,20,7,TRUE,FALSE,34.15
1,1.90214E+13,14/02/2019,101,42,25,14,FALSE,TRUE,37.79
1,1.90214E+13,14/02/2019,101,55,23,16,FALSE,TRUE,78.87
1,1.90214E+13,14/02/2019,101,32,10,7,FALSE,TRUE,48.93
1,1.90214E+13,14/02/2019,101,7,20,1,TRUE,FALSE,19.99
1,1.90214E+13,14/02/2019,101,55,18,12,TRUE,FALSE,36.91
1,1.90214E+13,14/02/2019,101,88,15,26,FALSE,TRUE,112.22
1,1.90214E+13,14/02/2019,101,35,17,13,TRUE,FALSE,88.79
1,1.90214E+13,14/02/2019,101,11,13,2,TRUE,FALSE,3.59
1,1.90214E+13,14/02/2019,101,63,14,10,TRUE,FALSE,40.83
1,1.90214E+13,14/02/2019,101,62,26,21,TRUE,FALSE,93.69
1,1.90214E+13,14/02/2019,101,41,11,8,FALSE,TRUE,70.16
1,1.90214E+13,14/02/2019,101,24,19,9,TRUE,FALSE,37.58
1,1.90214E+13,14/02/2019,101,49,7,13,FALSE,TRUE,39.38
1,1.90214E+13,14/02/2019,101,74,9,15,FALSE,TRUE,52.4
1,1.90214E+13,14/02/2019,101,21,16,3,TRUE,FALSE,15.92
1,1.90214E+13,14/02/2019,101,37,21,15,TRUE,FALSE,64.66
1,1.90214E+13,14/02/2019,101,17,14,5,TRUE,FALSE,61.95
1,1.90214E+13,14/02/2019,101,22,41,6,TRUE,FALSE,15.37
1,1.90214E+13,14/02/2019,101,16,12,3,TRUE,FALSE,7.26
1,1.90214E+13,14/02/2019,101,37,10,5,FALSE,TRUE,17.55
1,1.90214E+13,14/02/2019,101,13,10,3,FALSE,TRUE,13.67
1,1.90214E+13,14/02/2019,101,27,22,10,TRUE,FALSE,32.02
1,1.90214E+13,14/02/2019,101,51,18,11,TRUE,FALSE,65.09
1,1.90214E+13,14/02/2019,101,26,25,5,TRUE,FALSE,13.97
1,1.90214E+13,14/02/2019,101,82,10,19,TRUE,FALSE,52.25
1,1.90214E+13,14/02/2019,101,74,96,3,TRUE,FALSE,27.83
1,1.90214E+13,14/02/2019,101,27,27,15,TRUE,FALSE,24.15
1,1.90214E+13,14/02/2019,101,107,24,52,TRUE,FALSE,231.78
1,1.90214E+13,14/02/2019,101,21,24,4,TRUE,FALSE,31.74
1,1.90214E+13,14/02/2019,101,40,9,13,FALSE,TRUE,36.79
1,1.90214E+13,14/02/2019,101,83,13,3,FALSE,TRUE,30.45
1,1.90214E+13,14/02/2019,101,10,15,2,TRUE,FALSE,17.81
1,1.90214E+13,14/02/2019,101,54,41,23,TRUE,FALSE,85.29
1,1.90214E+13,14/02/2019,101,108,12,45,FALSE,TRUE,164.08
1,1.90214E+13,14/02/2019,101,31,23,8,TRUE,FALSE,18.79
1,1.90214E+13,14/02/2019,101,15,22,4,TRUE,FALSE,6.56
1,1.90214E+13,14/02/2019,101,139,14,61,FALSE,TRUE,229.29
1,1.90214E+13,14/02/2019,101,77,10,7,FALSE,TRUE,29.33
1,1.90214E+13,14/02/2019,101,61,11,27,FALSE,TRUE,117.55
1,1.90214E+13,14/02/2019,101,53,22,24,TRUE,FALSE,87.42
1,1.90214E+13,14/02/2019,101,34,21,9,TRUE,FALSE,78.15
1,1.90214E+13,14/02/2019,101,53,12,21,FALSE,TRUE,57.91
1,1.90214E+13,14/02/2019,101,58,25,25,TRUE,FALSE,93.8
1,1.90214E+13,14/02/2019,101,75,14,14,FALSE,TRUE,150.96
1,1.90214E+13,14/02/2019,101,73,18,17,TRUE,FALSE,144.47
1,1.90214E+13,14/02/2019,101,97,72,24,TRUE,FALSE,155.72
1,1.90214E+13,14/02/2019,101,84,23,24,TRUE,FALSE,121.07
1,1.90214E+13,14/02/2019,101,83,19,12,TRUE,FALSE,144.36
1,1.90214E+13,14/02/2019,101,67,15,6,FALSE,TRUE,221.85
1,1.90214E+13,14/02/2019,101,67,19,26,FALSE,TRUE,94.7
1,1.90214E+13,14/02/2019,101,219,11,56,FALSE,TRUE,283.27
1,1.90214E+13,14/02/2019,101,44,17,8,FALSE,TRUE,68.73
1,1.90214E+13,14/02/2019,101,143,53,69,TRUE,FALSE,247.96
1,1.90214E+13,14/02/2019,101,50,9,13,FALSE,TRUE,49.33
1,1.90214E+13,14/02/2019,101,29,54,15,TRUE,FALSE,47.76
1,1.90214E+13,14/02/2019,101,37,11,15,TRUE,FALSE,16.55
1,1.90214E+13,14/02/2019,101,14,16,5,TRUE,FALSE,35.61
1,1.90214E+13,14/02/2019,101,135,13,46,FALSE,TRUE,350.94
1,1.90214E+13,14/02/2019,101,38,22,7,TRUE,FALSE,24.19
1,1.90214E+13,14/02/2019,101,90,25,22,TRUE,FALSE,80.47
1,1.90214E+13,14/02/2019,101,106,12,19,FALSE,TRUE,90.88
1,1.90214E+13,14/02/2019,101,51,18,18,TRUE,FALSE,89.24
1,1.90214E+13,14/02/2019,101,84,39,10,TRUE,FALSE,55.98
1,1.90214E+13,14/02/2019,101,18,6,3,FALSE,TRUE,27.97
1,1.90214E+13,14/02/2019,101,43,22,8,TRUE,FALSE,43.29
1,1.90214E+13,14/02/2019,101,53,8,16,FALSE,TRUE,76.6
1,1.90214E+13,14/02/2019,101,127,12,42,FALSE,TRUE,167.84
1,1.90214E+13,14/02/2019,101,68,34,13,TRUE,FALSE,29.94
1,1.90214E+13,14/02/2019,101,79,18,5,FALSE,TRUE,92.49
1,1.90214E+13,14/02/2019,101,35,10,5,TRUE,FALSE,17.11
1,1.90214E+13,14/02/2019,101,15,8,4,FALSE,TRUE,28.96
1,1.90214E+13,14/02/2019,101,10,15,3,TRUE,FALSE,17.77
1,1.90214E+13,14/02/2019,101,72,13,13,TRUE,FALSE,71.65
1,1.90214E+13,14/02/2019,101,6,16,1,TRUE,FALSE,39.99
1,1.90214E+13,14/02/2019,101,89,9,28,FALSE,TRUE,78.92
1,1.90214E+13,14/02/2019,101,83,8,14,FALSE,TRUE,319.19
1,1.90214E+13,14/02/2019,101,49,19,11,TRUE,FALSE,37.4
1,1.90214E+13,14/02/2019,101,64,19,22,TRUE,FALSE,52.21
1,1.90214E+13,14/02/2019,101,53,11,16,FALSE,TRUE,48.94
1,1.90214E+13,14/02/2019,101,16,18,7,TRUE,FALSE,14.59
1,1.90214E+13,14/02/2019,101,75,9,31,FALSE,TRUE,104.72
1,1.90214E+13,14/02/2019,101,94,18,14,TRUE,FALSE,57.64
1,1.90214E+13,14/02/2019,101,124,14,43,FALSE,TRUE,147.62
1,1.90214E+13,14/02/2019,101,33,7,13,FALSE,TRUE,32.93
1,1.90214E+13,14/02/2019,101,104,31,52,TRUE,FALSE,131.74
1,1.90214E+13,14/02/2019,101,88,17,21,FALSE,TRUE,56.6
1,1.90214E+13,14/02/2019,101,122,14,41,FALSE,TRUE,179.89
1,1.90214E+13,14/02/2019,101,97,11,37,FALSE,TRUE,189.68
1,1.90214E+13,14/02/2019,101,31,9,8,FALSE,TRUE,27.25
1,1.90214E+13,14/02/2019,101,47,18,20,TRUE,FALSE,59.68
1,1.90214E+13,14/02/2019,101,37,26,12,TRUE,FALSE,20.92
1,1.90214E+13,14/02/2019,101,45,24,12,TRUE,FALSE,46.71
1,1.90214E+13,14/02/2019,101,229,46,87,TRUE,FALSE,236.87
1,1.90214E+13,14/02/2019,101,49,11,13,FALSE,TRUE,68.78
1,1.90214E+13,14/02/2019,101,19,20,8,TRUE,FALSE,44.42
1,1.90214E+13,14/02/2019,101,49,25,20,TRUE,FALSE,81.55
1,1.90214E+13,14/02/2019,101,68,23,13,TRUE,FALSE,45.82
1,1.90214E+13,14/02/2019,101,43,22,13,TRUE,FALSE,26.39
1,1.90214E+13,14/02/2019,101,86,19,34,TRUE,FALSE,117.65
1,1.90214E+13,14/02/2019,101,33,21,7,TRUE,FALSE,27.53
1,1.90214E+13,14/02/2019,101,26,29,5,TRUE,FALSE,33.65
1,1.90214E+13,14/02/2019,101,47,6,4,FALSE,TRUE,19.23
1,1.90214E+13,14/02/2019,101,78,17,12,TRUE,FALSE,32.42
1,1.90214E+13,14/02/2019,101,7,20,2,TRUE,FALSE,29.21
1,1.90214E+13,14/02/2019,101,48,25,10,TRUE,FALSE,32.85
1,1.90214E+13,14/02/2019,101,96,20,27,FALSE,TRUE,74.06
1,1.90214E+13,14/02/2019,101,39,12,13,FALSE,TRUE,51.52
1,1.90214E+13,14/02/2019,101,86,22,18,TRUE,FALSE,90.93
1,1.90214E+13,14/02/2019,101,54,10,10,TRUE,FALSE,13.34
1,1.90214E+13,14/02/2019,101,100,10,29,FALSE,TRUE,84.44
1,1.90214E+13,14/02/2019,101,128,10,39,FALSE,TRUE,212.55
1,1.90215E+12,15/02/2019,101,44,17,5,TRUE,FALSE,53.7
1,1.90215E+12,15/02/2019,101,50,109,10,FALSE,TRUE,52.3
1,1.90215E+12,15/02/2019,101,34,161,5,TRUE,FALSE,43.29
1,1.90215E+12,15/02/2019,101,33,182,8,TRUE,FALSE,11.85
1,1.90215E+12,15/02/2019,101,122,23,22,TRUE,FALSE,116.72
1,1.90215E+12,15/02/2019,101,56,19,11,TRUE,FALSE,51.03
1,1.90215E+12,15/02/2019,101,36,23,11,TRUE,FALSE,24.16
1,1.90215E+12,15/02/2019,101,32,17,10,TRUE,FALSE,48.82
1,1.90215E+12,15/02/2019,101,70,20,22,TRUE,FALSE,67.15
1,1.90215E+12,15/02/2019,101,28,12,12,TRUE,FALSE,49.75
1,1.90215E+12,15/02/2019,101,14,22,4,TRUE,FALSE,23.23
1,1.90215E+12,15/02/2019,101,21,25,8,TRUE,FALSE,16.62
